date,state-ids,death,hospitalized,negative,positive
2020-04-15,48,364,,136318,15492
2020-04-15,49,20,221,45072,2542
2020-04-15,50,195,1048,37669,6500
2020-04-15,51,1,,331,51
2020-04-15,52,30,,9913,779
2020-04-15,53,551,,139041,11658
2020-04-15,54,182,1091,39326,4453
2020-04-15,55,10,164,16954,702
2020-04-15,56,2,43,6042,393
2020-04-14,1,9,32,8063,285
2020-04-14,2,110,493,29241,3876
2020-04-14,3,30,130,19651,1480
2020-04-14,4,,,3,0
2020-04-14,5,131,1171,40290,3806
2020-04-14,6,758,,178870,23338
2020-04-14,7,308,1493,31051,7691
2020-04-14,8,671,,31852,13989
2020-04-14,9,67,,9226,2058
2020-04-14,10,60,,10543,1761
2020-04-14,11,537,3060,181813,21367
2020-04-14,12,501,2769,47572,14223
2020-04-14,13,5,,811,133
2020-04-14,14,9,44,18916,504
2020-04-14,15,49,,16986,1899
2020-04-14,16,33,135,13661,1453
2020-04-14,17,868,,87369,23247
2020-04-14,18,388,,37490,8527
2020-04-14,19,69,327,12721,1426
2020-04-14,20,104,673,24635,2048
2020-04-14,21,1013,,96904,21518
2020-04-14,22,1329,3616,98820,28109
2020-04-14,23,421,2122,44261,9472
2020-04-14,24,20,124,11608,734
2020-04-14,25,2532,,70675,33613
2020-04-14,26,79,405,39705,2165
2020-04-14,27,133,,43292,4686
2020-04-14,28,2,,27,13
2020-04-14,29,111,596,34791,3087
2020-04-14,30,7,50,8835,399
2020-04-14,31,108,,60015,5024
2020-04-14,32,9,42,10575,341
2020-04-14,33,18,,10486,871
2020-04-14,34,23,152,10590,1020
2020-04-14,35,3659,,70950,68824
2020-04-14,36,31,181,30625,1345
2020-04-14,37,141,,23573,3088
2020-04-14,38,10834,54653,296935,202208
2020-04-14,39,324,2156,60721,7280
2020-04-14,40,108,488,26085,2184
2020-04-14,41,55,381,30730,1633
2020-04-14,42,584,,108286,25345
2020-04-14,43,45,,6284,923
2020-04-14,44,80,331,20990,3596
2020-04-14,45,97,675,30319,3553
2020-04-14,46,6,45,8308,988
2020-04-14,47,124,633,73008,5823
2020-04-14,48,318,,131843,14624
2020-04-14,49,19,213,44064,2412
2020-04-14,50,154,,36592,6171
2020-04-14,51,1,,326,51
2020-04-14,52,29,,9491,770
2020-04-14,53,542,,134871,11330
2020-04-14,54,170,1049,37997,4246
2020-04-14,55,9,164,16398,640
2020-04-14,56,1,43,5689,383
2020-04-13,1,8,32,7553,277
2020-04-13,2,99,457,25448,3734
2020-04-13,3,30,130,19394,1410
2020-04-13,4,,,3,0
2020-04-13,5,122,1122,39645,3702
2020-04-13,6,687,,168534,22348
2020-04-13,7,304,1472,29850,7684
2020-04-13,8,602,,30928,13381
2020-04-13,9,53,,8979,1955
2020-04-13,10,53,,10195,1625
2020-04-13,11,483,2833,175606,20601
2020-04-13,12,464,2589,43706,13315
2020-04-13,13,5,,770,133
2020-04-13,14,9,44,18345,499
2020-04-13,15,43,,16986,1710
2020-04-13,16,27,132,13455,1426
2020-04-13,17,794,,83743,22025
2020-04-13,18,350,,36303,8236
2020-04-13,19,62,309,12488,1376
2020-04-13,20,97,667,23903,1963
2020-04-13,21,884,,87075,21016
2020-04-13,22,1211,3485,95500,26794
2020-04-13,23,384,1975,42815,8936
2020-04-13,24,19,124,11608,698
2020-04-13,25,2391,,67063,32702
2020-04-13,26,70,361,38667,2012
2020-04-13,27,114,,41040,4388
2020-04-13,28,2,,27,11
2020-04-13,29,98,549,28042,2942
2020-04-13,30,7,47,8704,394
2020-04-13,31,86,,58572,4816
2020-04-13,32,8,40,10450,331
2020-04-13,33,17,,10158,814
2020-04-13,34,23,152,10222,985
2020-04-13,35,3248,,64885,64584
2020-04-13,36,26,,29270,1245
2020-04-13,37,133,,22493,2971
2020-04-13,38,10056,52936,283326,195031
2020-04-13,39,274,2033,58137,6975
2020-04-13,40,99,457,20790,2069
2020-04-13,41,53,369,29537,1584
2020-04-13,42,524,,105593,24199
2020-04-13,43,45,,5960,903
2020-04-13,44,73,331,19431,3329
2020-04-13,45,82,496,28106,3319
2020-04-13,46,6,44,8134,868
2020-04-13,47,109,579,70585,5610
2020-04-13,48,287,,119320,13906
2020-04-13,49,18,201,43424,2363
2020-04-13,50,149,,35654,5747
2020-04-13,51,1,,322,51
2020-04-13,52,28,,9275,761
2020-04-13,53,526,,130515,11028
2020-04-13,54,154,993,36769,4080
2020-04-13,55,9,164,16029,626
2020-04-13,56,1,41,5689,373
2020-04-12,1,8,31,7766,272
2020-04-12,2,93,437,18058,3525
2020-04-12,3,27,130,18442,1280
2020-04-12,4,,,3,0
2020-04-12,5,115,1074,38570,3539
2020-04-12,6,651,,168534,21794
2020-04-12,7,274,1376,27980,6893
2020-04-12,8,554,,29185,12035
2020-04-12,9,50,,8765,1875
2020-04-12,10,48,,9624,1479
2020-04-12,11,465,2772,163398,19355
2020-04-12,12,433,2505,42001,12452
2020-04-12,13,5,,693,133
2020-04-12,14,8,44,17482,486
2020-04-12,15,41,,16005,1587
2020-04-12,16,27,131,12901,1407
2020-04-12,17,720,,79883,20852
2020-04-12,18,343,,34561,7928
2020-04-12,19,56,298,11916,1337
2020-04-12,20,94,459,22727,1840
2020-04-12,21,840,,83450,20595
2020-04-12,22,1056,2514,91463,25381
2020-04-12,23,335,1860,41539,8225
2020-04-12,24,19,120,6088,633
2020-04-12,25,2249,,64555,31666
2020-04-12,26,70,361,38030,1864
2020-04-12,27,110,,41040,4160
2020-04-12,28,2,,27,11
2020-04-12,29,96,548,18632,2781
2020-04-12,30,6,47,8526,387
2020-04-12,31,81,,57619,4520
2020-04-12,32,8,39,10042,308
2020-04-12,33,17,,9900,791
2020-04-12,34,23,146,9996,929
2020-04-12,35,3084,,64885,61850
2020-04-12,36,20,,27518,1174
2020-04-12,37,128,,21775,2836
2020-04-12,38,9385,50919,272907,188694
2020-04-12,39,253,1948,56639,6604
2020-04-12,40,96,446,20790,1970
2020-04-12,41,52,359,28231,1527
2020-04-12,42,507,,102057,22833
2020-04-12,43,44,,5819,897
2020-04-12,44,63,,18578,3142
2020-04-12,45,82,496,28106,3319
2020-04-12,46,6,43,7823,730
2020-04-12,47,101,567,65369,5308
2020-04-12,48,271,,111049,13484
2020-04-12,49,18,195,41931,2303
2020-04-12,50,141,,34711,5274
2020-04-12,51,1,,299,51
2020-04-12,52,27,,8724,754
2020-04-12,53,509,,126300,10657
2020-04-12,54,144,974,35916,3964
2020-04-12,55,8,,15646,611
2020-04-12,56,0,40,5198,364
2020-04-11,1,8,31,7475,257
2020-04-11,2,91,402,18058,3191
2020-04-11,3,24,130,17352,1226
2020-04-11,4,,,3,0
2020-04-11,5,108,1037,37137,3393
2020-04-11,6,609,,152604,20615
2020-04-11,7,250,1312,26143,6510
2020-04-11,8,494,,28321,11510
2020-04-11,9,47,,8261,1778
2020-04-11,10,43,,9624,1479
2020-04-11,11,438,2661,154439,18494
2020-04-11,12,428,2479,39556,12159
2020-04-11,13,5,,693,133
2020-04-11,14,8,43,17066,465
2020-04-11,15,34,,15622,1510
2020-04-11,16,25,128,12368,1396
2020-04-11,17,677,,72969,19180
2020-04-11,18,330,,31780,7435
2020-04-11,19,55,293,11075,1268
2020-04-11,20,90,459,22595,1693
2020-04-11,21,806,,76901,20014
2020-04-11,22,946,2507,86115,22766
2020-04-11,23,298,1709,39544,7694
2020-04-11,24,19,114,6088,616
2020-04-11,25,2081,,62241,30980
2020-04-11,26,64,340,36898,1806
2020-04-11,27,109,,39148,4024
2020-04-11,28,2,,27,11
2020-04-11,29,93,528,18632,2642
2020-04-11,30,6,46,8204,377
2020-04-11,31,80,,56081,4312
2020-04-11,32,7,36,9787,293
2020-04-11,33,17,,9285,700
2020-04-11,34,22,134,9608,885
2020-04-11,35,2844,,62042,58151
2020-04-11,36,19,,26007,1091
2020-04-11,37,125,,20887,2700
2020-04-11,38,8627,48297,260522,180458
2020-04-11,39,247,1859,54221,6250
2020-04-11,40,94,446,20790,1868
2020-04-11,41,48,338,25853,1371
2020-04-11,42,494,,98498,21655
2020-04-11,43,42,,5583,788
2020-04-11,44,56,,17130,2853
2020-04-11,45,80,496,26886,3207
2020-04-11,46,6,33,7378,626
2020-04-11,47,101,556,61714,5114
2020-04-11,48,254,,107972,12561
2020-04-11,49,18,190,40340,2206
2020-04-11,50,130,,32922,5077
2020-04-11,51,1,,299,51
2020-04-11,52,25,,8063,733
2020-04-11,53,494,,124908,10568
2020-04-11,54,137,950,34680,3822
2020-04-11,55,5,,14875,577
2020-04-11,56,0,37,5198,343
2020-04-10,1,7,28,7186,246
2020-04-10,2,80,368,18058,2968
2020-04-10,3,23,130,15949,1171
2020-04-10,4,0,,3,0
2020-04-10,5,97,995,34622,3112
2020-04-10,6,541,,145391,19472
2020-04-10,7,250,1312,26143,6510
2020-04-10,8,448,,25750,10538
2020-04-10,9,38,,7695,1660
2020-04-10,10,36,,10415,1326
2020-04-10,11,390,2487,145299,17531
2020-04-10,12,416,2351,34664,11483
2020-04-10,13,4,,662,130
2020-04-10,14,6,42,15707,442
2020-04-10,15,31,,14565,1388
2020-04-10,16,24,127,11741,1353
2020-04-10,17,596,,69640,17887
2020-04-10,18,300,,28133,6907
2020-04-10,19,50,274,10248,1166
2020-04-10,20,90,459,22595,1693
2020-04-10,21,755,,73027,19253
2020-04-10,22,832,2435,81564,20878
2020-04-10,23,255,1413,37480,6968
2020-04-10,24,17,111,6088,586
2020-04-10,25,1917,,59597,30172
2020-04-10,26,57,317,35346,1732
2020-04-10,27,96,,36941,3799
2020-04-10,28,2,,27,11
2020-04-10,29,82,482,18632,2469
2020-04-10,30,6,41,7932,365
2020-04-10,31,74,,53737,3908
2020-04-10,32,6,36,9330,278
2020-04-10,33,15,,8719,635
2020-04-10,34,21,124,9139,819
2020-04-10,35,2521,,58935,54588
2020-04-10,36,19,,26007,1091
2020-04-10,37,120,,20165,2584
2020-04-10,38,7844,45768,247373,170512
2020-04-10,39,231,1755,52695,5878
2020-04-10,40,88,428,20370,1794
2020-04-10,41,44,326,24306,1321
2020-04-10,42,416,,93040,19979
2020-04-10,43,39,,5121,725
2020-04-10,44,49,,15403,2573
2020-04-10,45,72,496,25118,3065
2020-04-10,46,6,29,7111,536
2020-04-10,47,98,536,57937,4862
2020-04-10,48,226,,104047,11671
2020-04-10,49,17,183,38660,2102
2020-04-10,50,121,772,30950,4509
2020-04-10,51,1,,273,50
2020-04-10,52,24,,7502,713
2020-04-10,53,476,,122876,10413
2020-04-10,54,128,904,33225,3665
2020-04-10,55,5,,14001,554
2020-04-10,56,0,37,4736,340
2020-04-09,1,7,27,6988,235
2020-04-09,2,74,333,18058,2769
2020-04-09,3,21,130,13832,1119
2020-04-09,4,0,,3,0
2020-04-09,5,89,950,34160,3018
2020-04-09,6,492,,145191,18309
2020-04-09,7,193,1162,23544,5655
2020-04-09,8,380,,23718,9784
2020-04-09,9,32,,7201,1523
2020-04-09,10,34,,8683,1207
2020-04-09,11,354,2268,136185,16364
2020-04-09,12,379,2159,30519,10566
2020-04-09,13,4,,593,128
2020-04-09,14,5,42,15316,435
2020-04-09,15,29,,13703,1270
2020-04-09,16,18,113,11299,1232
2020-04-09,17,528,,64435,16422
2020-04-09,18,245,,25782,6351
2020-04-09,19,42,263,9669,1106
2020-04-09,20,73,,20455,1346
2020-04-09,21,702,,68636,18283
2020-04-09,22,725,2302,76146,18843
2020-04-09,23,221,1348,35344,6185
2020-04-09,24,16,105,6088,560
2020-04-09,25,1756,,56430,29096
2020-04-09,26,50,293,33682,1637
2020-04-09,27,77,,34955,3539
2020-04-09,28,2,,27,11
2020-04-09,29,76,441,18632,2260
2020-04-09,30,6,36,7506,354
2020-04-09,31,65,,44158,3651
2020-04-09,32,5,34,8721,269
2020-04-09,33,14,,8116,567
2020-04-09,34,18,118,8763,788
2020-04-09,35,2236,,56165,51027
2020-04-09,36,16,,22942,865
2020-04-09,37,110,,19315,2456
2020-04-09,38,7067,42852,231612,159937
2020-04-09,39,213,1612,50473,5512
2020-04-09,40,80,415,18595,1684
2020-04-09,41,44,326,24306,1321
2020-04-09,42,338,,87374,18228
2020-04-09,43,33,,4703,683
2020-04-09,44,43,,13029,2169
2020-04-09,45,67,241,24575,2792
2020-04-09,46,6,27,6700,447
2020-04-09,47,94,505,55215,4634
2020-04-09,48,199,,95904,10230
2020-04-09,49,13,168,36397,1976
2020-04-09,50,109,685,28984,4042
2020-04-09,51,1,,251,46
2020-04-09,52,23,,7218,680
2020-04-09,53,459,,118704,10104
2020-04-09,54,111,843,31424,3443
2020-04-09,55,5,,13340,523
2020-04-09,56,0,34,3920,320
2020-04-08,1,7,27,6842,226
2020-04-08,2,66,314,16753,2369
2020-04-08,3,18,130,13530,1000
2020-04-08,4,0,,3,0
2020-04-08,5,80,906,31838,2726
2020-04-08,6,442,,127307,16957
2020-04-08,7,179,1079,22665,5429
2020-04-08,8,277,,21255,7781
2020-04-08,9,27,,6843,1440
2020-04-08,10,32,,7628,928
2020-04-08,11,309,2062,127679,15455
2020-04-08,12,362,1993,28886,9901
2020-04-08,13,4,,562,125
2020-04-08,14,5,42,14739,410
2020-04-08,15,27,193,12821,1145
2020-04-08,16,15,93,10688,1210
2020-04-08,17,462,,59988,15078
2020-04-08,18,203,,24926,5943
2020-04-08,19,38,223,9137,1046
2020-04-08,20,65,,20455,1149
2020-04-08,21,652,,64376,17030
2020-04-08,22,615,2119,70849,16692
2020-04-08,23,191,1210,32933,5529
2020-04-08,24,14,101,6088,537
2020-04-08,25,1600,,53176,28064
2020-04-08,26,39,271,31954,1534
2020-04-08,27,58,,30783,3327
2020-04-08,28,2,,27,11
2020-04-08,29,67,410,18632,2003
2020-04-08,30,6,31,7066,332
2020-04-08,31,53,,39561,3426
2020-04-08,32,4,34,8301,251
2020-04-08,33,12,,7442,519
2020-04-08,34,18,118,8389,788
2020-04-08,35,1969,,52979,47437
2020-04-08,36,13,,21451,794
2020-04-08,37,101,,18248,2318
2020-04-08,38,6268,39982,215837,149316
2020-04-08,39,193,1495,48193,5148
2020-04-08,40,79,390,11821,1524
2020-04-08,41,33,324,23325,1239
2020-04-08,42,309,,82299,16239
2020-04-08,43,24,,4266,620
2020-04-08,44,35,,11667,1890
2020-04-08,45,63,241,22082,2552
2020-04-08,46,6,26,6355,393
2020-04-08,47,79,449,52256,4362
2020-04-08,48,177,,86905,9353
2020-04-08,49,13,158,34270,1846
2020-04-08,50,75,615,27000,3645
2020-04-08,51,1,,242,45
2020-04-08,52,23,50,7001,631
2020-04-08,53,443,,114576,9741
2020-04-08,54,99,790,30115,3279
2020-04-08,55,4,,12083,462
2020-04-08,56,0,33,3843,303
2020-04-07,1,6,23,6700,213
2020-04-07,2,56,271,12797,2119
2020-04-07,3,16,148,12692,946
2020-04-07,4,0,,3,0
2020-04-07,5,73,853,30800,2575
2020-04-07,6,374,,115364,15865
2020-04-07,7,150,994,21703,5172
2020-04-07,8,277,,21255,7781
2020-04-07,9,22,,6612,1211
2020-04-07,10,28,,7628,928
2020-04-07,11,296,1999,123415,14747
2020-04-07,12,329,1774,24895,8818
2020-04-07,13,4,,529,121
2020-04-07,14,5,26,13155,387
2020-04-07,15,26,193,11670,1048
2020-04-07,16,13,83,10076,1170
2020-04-07,17,380,,55183,13549
2020-04-07,18,173,,23257,5507
2020-04-07,19,27,223,8614,900
2020-04-07,20,59,,18947,1008
2020-04-07,21,582,,58371,16284
2020-04-07,22,515,1831,66270,15104
2020-04-07,23,160,1106,27256,4371
2020-04-07,24,12,99,6088,519
2020-04-07,25,1449,,50344,26964
2020-04-07,26,34,242,30603,1432
2020-04-07,27,53,,28932,3037
2020-04-07,28,2,,15,8
2020-04-07,29,59,377,18632,1915
2020-04-07,30,6,28,6666,319
2020-04-07,31,46,,37861,3221
2020-04-07,32,4,33,7466,237
2020-04-07,33,10,,6811,447
2020-04-07,34,9,103,8019,715
2020-04-07,35,1631,,50558,44416
2020-04-07,36,12,,21139,686
2020-04-07,37,91,,16552,2087
2020-04-07,38,5489,36932,201195,138863
2020-04-07,39,167,1354,46056,4782
2020-04-07,40,67,376,11821,1472
2020-04-07,41,33,324,21826,1181
2020-04-07,42,240,,76719,14559
2020-04-07,43,23,,3966,573
2020-04-07,44,30,,10095,1617
2020-04-07,45,51,241,21263,2417
2020-04-07,46,6,23,5948,320
2020-04-07,47,72,408,48736,4138
2020-04-07,48,154,,80387,8262
2020-04-07,49,13,148,32909,1738
2020-04-07,50,63,563,25312,3333
2020-04-07,51,1,,222,43
2020-04-07,52,23,45,6645,608
2020-04-07,53,429,,109856,9396
2020-04-07,54,92,745,28512,3064
2020-04-07,55,4,,11647,412
2020-04-07,56,0,33,3789,216
2020-04-06,1,6,23,6692,191
2020-04-06,2,50,240,12797,1968
2020-04-06,3,16,137,11970,875
2020-04-06,4,0,,3,0
2020-04-06,5,65,819,30078,2456
2020-04-06,6,343,,103095,14336
2020-04-06,7,140,924,20823,4950
2020-04-06,8,206,,19780,6906
2020-04-06,9,24,,6356,1097
2020-04-06,10,24,,6321,673
2020-04-06,11,236,1682,109950,13324
2020-04-06,12,229,1332,23960,7314
2020-04-06,13,4,,505,113
2020-04-06,14,4,21,13155,371
2020-04-06,15,25,179,10653,946
2020-04-06,16,10,77,9894,1101
2020-04-06,17,307,,50680,12262
2020-04-06,18,139,,21247,4944
2020-04-06,19,25,198,8239,845
2020-04-06,20,45,,17812,955
2020-04-06,21,512,,54299,14867
2020-04-06,22,448,1667,62720,13739
2020-04-06,23,138,1059,25572,4045
2020-04-06,24,10,92,6088,499
2020-04-06,25,1291,,47262,25785
2020-04-06,26,30,223,29155,1330
2020-04-06,27,39,,27113,2722
2020-04-06,28,1,,13,8
2020-04-06,29,51,475,18632,1738
2020-04-06,30,6,24,6491,299
2020-04-06,31,33,,37856,2870
2020-04-06,32,3,32,6988,225
2020-04-06,33,8,,6378,409
2020-04-06,34,9,92,7701,669
2020-04-06,35,1334,,47942,41090
2020-04-06,36,12,,18512,624
2020-04-06,37,79,,15676,1953
2020-04-06,38,4758,34377,190122,130689
2020-04-06,39,142,1214,43928,4450
2020-04-06,40,51,340,1422,1327
2020-04-06,41,27,258,20669,1132
2020-04-06,42,162,1145,70874,12980
2020-04-06,43,21,,3432,513
2020-04-06,44,27,,8609,1356
2020-04-06,45,44,241,16927,2049
2020-04-06,46,4,23,5732,288
2020-04-06,47,65,352,43548,3802
2020-04-06,48,140,,78081,7276
2020-04-06,49,13,138,31719,1675
2020-04-06,50,54,497,21643,2878
2020-04-06,51,1,,222,43
2020-04-06,52,23,45,6161,575
2020-04-06,53,407,,104793,8983
2020-04-06,54,77,668,26574,2866
2020-04-06,55,4,,9595,345
2020-04-06,56,0,23,3719,210
2020-04-05,1,6,20,6099,185
2020-04-05,2,45,231,11282,1796
2020-04-05,3,16,130,10412,830
2020-04-05,4,0,,3,0
2020-04-05,5,64,760,25141,2269
2020-04-05,6,319,,103095,13438
2020-04-05,7,126,875,19335,4565
2020-04-05,8,189,,17595,5675
2020-04-05,9,22,,5836,998
2020-04-05,10,19,,6321,673
2020-04-05,11,218,1572,101253,12151
2020-04-05,12,211,1283,21185,6647
2020-04-05,13,4,,493,112
2020-04-05,14,4,19,12604,351
2020-04-05,15,22,165,9973,868
2020-04-05,16,10,66,9184,1077
2020-04-05,17,274,,47727,11256
2020-04-05,18,127,,18241,4411
2020-04-05,19,22,183,7476,747
2020-04-05,20,40,,15746,917
2020-04-05,21,477,,47315,13010
2020-04-05,22,370,1632,59565,12402
2020-04-05,23,122,936,24728,3609
2020-04-05,24,10,86,6088,470
2020-04-05,25,1150,,44154,24458
2020-04-05,26,29,202,28090,1217
2020-04-05,27,34,,24882,2367
2020-04-05,28,1,,13,8
2020-04-05,29,43,475,5580,1638
2020-04-05,30,6,24,6317,286
2020-04-05,31,31,,37460,2585
2020-04-05,32,3,31,6580,207
2020-04-05,33,8,,5558,363
2020-04-05,34,9,86,7411,621
2020-04-05,35,1184,,44661,37505
2020-04-05,36,11,,16285,543
2020-04-05,37,76,,14995,1836
2020-04-05,38,4159,32293,180249,122031
2020-04-05,39,119,1104,39713,4043
2020-04-05,40,46,330,1401,1252
2020-04-05,41,27,258,19556,1068
2020-04-05,42,150,1072,66261,11510
2020-04-05,43,20,,3073,475
2020-04-05,44,25,,7032,1150
2020-04-05,45,44,241,16927,2049
2020-04-05,46,2,22,5353,240
2020-04-05,47,44,328,41667,3633
2020-04-05,48,127,,64126,6812
2020-04-05,49,8,124,29287,1605
2020-04-05,50,51,431,21034,2637
2020-04-05,51,1,,206,42
2020-04-05,52,22,45,5830,543
2020-04-05,53,386,,99804,8589
2020-04-05,54,68,624,25169,2643
2020-04-05,55,3,,8514,324
2020-04-05,56,0,23,3040,197
2020-04-04,1,5,16,5869,171
2020-04-04,2,43,212,9273,1580
2020-04-04,3,14,106,9627,743
2020-04-04,4,0,,3,0
2020-04-04,5,52,711,25141,2019
2020-04-04,6,276,,101674,12026
2020-04-04,7,111,823,17898,4173
2020-04-04,8,165,,16753,5276
2020-04-04,9,21,,5536,902
2020-04-04,10,17,,5874,593
2020-04-04,11,191,1462,90956,11111
2020-04-04,12,201,1239,20134,6160
2020-04-04,13,4,,472,93
2020-04-04,14,3,18,11959,319
2020-04-04,15,14,153,9454,786
2020-04-04,16,10,62,7857,1013
2020-04-04,17,243,,43224,10357
2020-04-04,18,116,,15847,3953
2020-04-04,19,21,172,6880,698
2020-04-04,20,37,,14741,831
2020-04-04,21,409,,46002,12496
2020-04-04,22,304,1370,57191,11637
2020-04-04,23,101,821,22485,3125
2020-04-04,24,10,83,6088,456
2020-04-04,25,1030,,41205,23581
2020-04-04,26,24,180,26687,1158
2020-04-04,27,24,,22614,2291
2020-04-04,28,1,,13,8
2020-04-04,29,35,436,5133,1455
2020-04-04,30,5,24,5912,265
2020-04-04,31,24,,36371,2402
2020-04-04,32,3,30,6021,186
2020-04-04,33,6,,5058,321
2020-04-04,34,7,80,6965,540
2020-04-04,35,1058,,41232,34124
2020-04-04,36,10,,15137,495
2020-04-04,37,70,,14421,1742
2020-04-04,38,3565,29471,169917,113704
2020-04-04,39,102,1006,38132,3739
2020-04-04,40,42,316,1362,1159
2020-04-04,41,26,239,16535,999
2020-04-04,42,136,1004,60013,10017
2020-04-04,43,18,,2605,452
2020-04-04,44,17,,5962,968
2020-04-04,45,40,241,16397,1917
2020-04-04,46,2,19,5012,212
2020-04-04,47,43,311,38070,3321
2020-04-04,48,105,,57641,6110
2020-04-04,49,8,117,26615,1428
2020-04-04,50,52,390,19145,2407
2020-04-04,51,,,184,40
2020-04-04,52,20,45,5242,512
2020-04-04,53,365,,97879,8418
2020-04-04,54,56,588,23859,2476
2020-04-04,55,2,,7404,282
2020-04-04,56,0,23,2945,187
2020-04-03,1,3,15,5859,157
2020-04-03,2,35,,8187,1432
2020-04-03,3,12,105,8995,704
2020-04-03,4,0,,3,0
2020-04-03,5,41,667,22904,1769
2020-04-03,6,237,,24599,10701
2020-04-03,7,97,710,16683,3728
2020-04-03,8,131,,15101,4914
2020-04-03,9,15,,4827,757
2020-04-03,10,17,,4995,450
2020-04-03,11,163,1287,82137,9585
2020-04-03,12,184,1158,19434,5831
2020-04-03,13,4,,459,84
2020-04-03,14,2,15,10206,285
2020-04-03,15,11,138,8754,699
2020-04-03,16,9,56,7054,891
2020-04-03,17,210,,39144,8904
2020-04-03,18,102,,14398,3437
2020-04-03,19,17,151,6454,620
2020-04-03,20,31,,12034,770
2020-04-03,21,370,,43348,10297
2020-04-03,22,265,966,52685,10303
2020-04-03,23,84,664,20932,2758
2020-04-03,24,9,75,6088,432
2020-04-03,25,918,,37060,22579
2020-04-03,26,22,156,25063,1119
2020-04-03,27,19,,19357,2113
2020-04-03,28,1,,13,8
2020-04-03,29,29,420,4753,1358
2020-04-03,30,5,24,5333,243
2020-04-03,31,19,,29505,2093
2020-04-03,32,3,29,5625,173
2020-04-03,33,6,,4487,279
2020-04-03,34,5,73,6575,479
2020-04-03,35,816,,37608,29895
2020-04-03,36,7,,14375,403
2020-04-03,37,59,,13018,1514
2020-04-03,38,2935,26210,157657,102863
2020-04-03,39,91,895,35063,3312
2020-04-03,40,38,289,1315,988
2020-04-03,41,22,204,16535,899
2020-04-03,42,102,852,53695,8420
2020-04-03,43,15,,2049,378
2020-04-03,44,14,,5342,831
